,contrast,dissimilarity,homogeneity,ASM,energy,label
2716,0.19155726799174078,0.3314328725046852,0.9869790921530925,0.9745525879475072,0.987194301010448,1
2717,0.24749516872343677,0.3956175320194466,0.9877058104732626,0.976827657723131,0.9883459200720823,1
2718,0.14103873402127912,0.3123531867863251,0.9815052528542949,0.9569579325640897,0.9782422668051557,1
2719,0.24277364184576497,0.5912381846366209,0.9711556226927753,0.9329511629601646,0.9658939708685238,1
2720,0.13516347648509228,0.257965307688202,0.9909246143411506,0.9862476845630473,0.9931000375405528,1
2721,0.23690124370813448,0.3824225451977138,0.9883089188002718,0.9780537854251582,0.9889660183369081,1
2722,0.15347858409945836,0.3131488643836154,0.9879447727625641,0.9784723663125925,0.9891776212150132,1
2723,0.1709659324907288,0.31724328868633883,0.9878500174095883,0.9777423202607214,0.9888085356937012,1
2724,0.12071332258600412,0.2088156394389076,0.9921068107253267,0.9875189919166393,0.9937399015419673,1
2725,0.13307787516886727,0.22714937740980792,0.9915005349555054,0.9849776143554461,0.9924603842750833,1
2726,0.23667711085206683,0.38880454259264735,0.9885464292976198,0.9780537477832095,0.9889659993059465,1
2727,0.09539730753711735,0.15437803049095392,0.9950542555565849,0.9968529099052011,0.9984252149786687,1
2728,0.2865085826719853,0.42953328960395115,0.9856421045434902,0.9695160595841262,0.9846400660059116,1
2729,0.11443672280117015,0.20956158718636744,0.9924645340431667,0.9893489761013653,0.9946602314867954,1
2730,0.07634689458630954,0.20289778730906008,0.9880560437116844,0.9790955741236668,0.9894925841681012,1
2731,0.23596277443837127,0.36977458672411767,0.9885161154727874,0.9784919151037479,0.9891875025007886,1
2732,0.1722770767056642,0.31475679619480657,0.9875148632561419,0.9766135936312023,0.9882376200242541,1
2733,0.1731163468408969,0.30360073321613035,0.9870903516306061,0.9747663883520176,0.9873025819636134,1
2734,0.12400830285572453,0.18295611752696864,0.9954680707261859,0.9974426788403019,0.99872052088675,1
2735,0.1875131986181789,0.31407715491378757,0.9900951831739073,0.9819709325357002,0.9909444649099663,1
2736,0.09995621528663814,0.19179145418021445,0.9915111724405764,0.9866974508720848,0.9933264573502936,1
2737,0.1265046311132942,0.23218866885931405,0.9934439051385822,0.9942698530545184,0.9971308104027867,1
2738,0.1548639993589461,0.2619602722912644,0.9901479605651303,0.9823611787008845,0.9911413515240316,1
2739,0.11622362694512843,0.10444926126097942,0.9995545721741544,0.9890105703959016,0.9944901057305202,1
2740,0.20880354708934087,0.1888573930402061,0.9988698937540397,0.991031360490243,0.9955055803410864,1
2741,0.12439952723255703,0.2324207414918571,0.9911464593215052,0.9854268505403766,0.9926866829671768,1
2742,0.31419562566734643,0.27956463913131535,0.9992061475972814,0.9810621088843927,0.9904857943879825,1
2743,0.31870137793088454,0.2835430271177675,0.9992176126203826,0.9811185627597059,0.9905142920522173,1
2744,0.12482015209198122,0.23520561308237364,0.9908187804625929,0.9857883454390614,0.9928687453228957,1
2745,0.09505877166194117,0.22017678250382386,0.9858004134411925,0.9625816181798209,0.9811124391117568,1
2746,0.06977067394807647,0.13591949641679565,0.9945568713338878,0.9909557536561442,0.9954676055282482,1
2747,0.1007813021047507,0.1786574507329625,0.9929981450566614,0.989384618861134,0.9946781483782247,1
2748,0.08145681185660276,0.17341368099255722,0.9931133108149159,0.9834910031133457,0.9917111490314835,1
2749,0.13020217211578528,0.23636353651469927,0.9924290858478296,0.979682078836723,0.9897889062000658,1
2750,0.08732421717699951,0.16969626676344354,0.994164905768169,0.9863928566537788,0.9931731252172394,1
2751,0.03481548561441988,0.12481649100401261,0.9933435381857595,0.9924550234870977,0.9962203689380665,1
2752,0.04618258301837605,0.11029149500946286,0.992555794941956,0.983273060871295,0.991601261027483,1
2753,0.05725111077607577,0.12432411825843466,0.9948619487799504,0.9911597724258785,0.9955700740911603,1
2754,0.14957729507199638,0.26903246818379684,0.9922449943199715,0.9812738283014022,0.9905926651764598,1
2755,0.15099626310452408,0.168773067865485,0.9947385219890471,0.9806816113888744,0.9902936995603244,1
2756,0.1502980024509021,0.3106809487498467,0.9909350707031931,0.980188497830456,0.9900446948650629,1
2757,0.13459392690595026,0.2449807481161886,0.9944071070255494,0.9911531024380494,0.9955667242520958,1
2758,0.1349362659868781,0.266460813711485,0.9932371178632297,0.9836490758636794,0.9917908428008799,1
2759,0.08670281251720058,0.1636804998434882,0.9955122480683274,0.9952360430724341,0.9976151778478681,1
2760,0.08736068738667359,0.16680050937129667,0.9946333360963605,0.9928205908563102,0.9964038292059652,1
2761,0.1408229059040425,0.3176409700041885,0.994141593459986,0.9948451199193249,0.997419229772178,1
2762,0.1635428095749559,0.3122409535137511,0.9922861262022005,0.9816361267940146,0.9907755178616467,1
2763,0.06365781940897206,0.12054036810321399,0.9952059929596291,0.9962670337765233,0.9981317717498642,1
2764,0.05767060080058928,0.12522038239492664,0.9956196234291183,0.9940285030090713,0.9970097807991009,1
2765,0.06441813062359096,0.13212040346604145,0.996181469790443,0.9953787091299829,0.9976866788375912,1
2766,0.12686104436396778,0.2525407712028012,0.9930059609484511,0.9834720590522229,0.9917015977864625,1
2767,0.13549727747298781,0.26718081591021003,0.9933200549895368,0.9833313875207964,0.991630670925822,1
2768,0.0994226997171649,0.19086058284535776,0.9948937301172683,0.9916855214315107,0.9958340832847159,1
2769,0.24195199344319682,0.3799211601939032,0.9914430948478182,0.9832945603492936,0.9916121017561724,1
2770,0.3518566381359347,0.4207812849715479,0.9906414959919583,0.980575963328932,0.9902403563423032,1
2771,0.19425354430464373,0.28518087087833555,0.9898432513374915,0.9796939551577992,0.9897949056030744,1
2772,0.13168856637913545,0.30539242866288624,0.9900087240663775,0.9776753196854897,0.9887746556650252,1
2773,0.16431896413274508,0.36724941546049505,0.9891380998536546,0.971328000002042,0.9855597394384785,1
2774,0.12095561175007218,0.2608824764665222,0.9913541026553446,0.9761859458154535,0.9880212274113614,1
2775,0.12323117628418336,0.21248001894500085,0.9942490521501222,0.9937375630392624,0.9968638638446385,1
2776,0.06643825044542868,0.13242980073633062,0.9959625820278243,0.9981001726566915,0.9990496347312737,1
2777,0.2078937793380783,0.584806615264397,0.9851431257286187,0.9766806631126105,0.9882715533256081,1
2778,0.19019265686426456,0.28398364937452114,0.9936771052764761,0.9916850313194069,0.9958338372034797,1
2779,0.4221344375198171,0.6051153387000006,0.987990277051868,0.9777241060186845,0.9887993254542016,1
2780,0.3940469348838129,0.555105107239827,0.9879103789139676,0.9763831839162611,0.9881210370780805,1
2781,0.1515308902838127,0.23414265727631114,0.993922756706905,0.9933869800513127,0.9966880053714465,1
2782,0.2941541430821245,0.369703386208964,0.9933599891032716,0.9913848088958309,0.9956830865771652,1
2783,0.18153390924968216,0.2976074180125718,0.9912322687382433,0.9863380967313214,0.9931455566689716,1
2784,0.06880830763796617,0.16704126030718192,0.992379718809447,0.981009327692712,0.9904591499363878,1
2785,0.09256706014611678,0.21698482667459923,0.9925112830493332,0.9832387509884503,0.9915839606349282,1
2786,0.06820206463530155,0.16197690856506117,0.9932574127563166,0.9885544385911144,0.994260749799123,1
